orderid,bikeid,userid,start_time,start_location_x,start_location_y,end_time,end_location_x,end_location_y
45170,2611,4421,2016-08-31 06:11,121.34184,31.1228,2016-08-31 06:21,121.36124,31.13045
430387,2621,8812,2016-08-04 08:58,121.49295,31.27953,2016-08-04 09:10,121.47997,31.27033
207846,2621,8226,2016-08-10 08:59,121.48906,31.27936,2016-08-10 09:11,121.47881,31.2704
136879,2622,3195,2016-08-25 07:37,121.34777,31.26682,2016-08-25 07:42,121.34885,31.27261
486887,2625,7815,2016-08-19 08:29,121.57123,31.15858,2016-08-19 08:39,121.55909,31.15527
102024,2628,6637,2016-08-01 07:39,121.41308,31.19946,2016-08-01 07:45,121.4205,31.19566
618168,2631,10618,2016-08-21 17:38,121.54077,31.23445,2016-08-21 17:57,121.57208,31.24662
1753205,2632,14761,2016-08-24 18:34,121.4459,31.13399,2016-08-24 18:53,121.40579,31.1276
1520536,2633,14896,2016-08-30 17:57,121.36282,31.12234,2016-08-30 18:00,121.36535,31.11813
75058,2637,7456,2016-08-08 06:41,121.48675,31.15978,2016-08-08 06:45,121.48057,31.15331
1569783,2641,12161,2016-08-17 20:08,121.40126,31.14475,2016-08-17 20:18,121.38584,31.14322
265826,2641,6976,2016-08-01 09:05,121.40034,31.14437,2016-08-01 09:16,121.39646,31.16236
1414264,2641,6786,2016-08-13 19:14,121.39106,31.14136,2016-08-13 19:28,121.40412,31.14252
1112111,2646,7718,2016-08-23 15:37,121.4806,31.19916,2016-08-23 15:42,121.48879,31.20115
1373800,2647,11788,2016-08-23 21:04,121.4677,31.29066,2016-08-23 21:16,121.45919,31.28484
1681032,2649,11894,2016-08-28 20:39,121.39695,31.17056,2016-08-28 20:46,121.39319,31.17679
1639780,2653,8823,2016-08-06 20:51,121.37898,31.24463,2016-08-06 20:55,121.37995,31.24282
1157932,2656,2468,2016-08-27 16:35,121.51865,31.20519,2016-08-27 16:42,121.52604,31.21078
1173028,2656,12206,2016-08-17 14:52,121.48849,31.23755,2016-08-17 15:01,121.49262,31.23282
869061,2657,533,2016-08-28 12:51,121.34414,31.2586,2016-08-28 13:10,121.36147,31.24496
1622094,2658,11185,2016-08-16 22:13,121.50572,31.1491,2016-08-16 22:26,121.48807,31.15105
1109282,2661,13487,2016-08-16 15:16,121.43398,31.17386,2016-08-16 15:29,121.44889,31.18896
45598,2661,7862,2016-08-03 08:08,121.47391,31.19673,2016-08-03 08:38,121.433,31.17406
423384,2661,14789,2016-08-23 08:20,121.47077,31.19784,2016-08-23 08:48,121.43248,31.17544
1276319,2662,3989,2016-08-22 15:12,121.47579,31.22368,2016-08-22 15:19,121.48146,31.22466
300407,2666,85,2016-08-09 10:43,121.44109,31.18479,2016-08-09 10:52,121.44773,31.18251
950724,2666,12088,2016-08-31 11:52,121.47661,31.21242,2016-08-31 12:16,121.48635,31.20814
1161336,2667,11204,2016-08-12 13:35,121.44382,31.23877,2016-08-12 13:42,121.45145,31.23525
1178117,2674,8928,2016-08-12 14:27,121.43794,31.19179,2016-08-12 14:38,121.4426,31.17897
1705460,2679,15739,2016-08-24 15:27,121.47543,31.20688,2016-08-24 15:38,121.4613,31.19686
984140,2679,14876,2016-08-19 15:46,121.46817,31.20559,2016-08-19 16:15,121.45748,31.19238
1062247,2683,8636,2016-08-05 22:14,121.41219,31.17901,2016-08-05 22:17,121.41507,31.17356
127782,2683,2907,2016-08-03 09:00,121.50537,31.32801,2016-08-03 09:04,121.50452,31.33406
363828,2690,9530,2016-08-30 07:58,121.45588,31.19752,2016-08-30 08:03,121.45278,31.20403
750536,2690,8725,2016-08-04 17:04,121.45254,31.20523,2016-08-04 17:15,121.45614,31.19029
1670291,2692,666,2016-08-27 23:23,121.42399,31.2372,2016-08-27 23:31,121.42747,31.22946
11385,2702,3623,2016-08-27 01:31,121.39273,31.18039,2016-08-27 01:57,121.4256,31.1632
559149,2702,161,2016-08-29 22:20,121.49954,31.2215,2016-08-29 23:18,121.42587,31.1639
1754685,2702,457,2016-08-24 18:39,121.49854,31.21683,2016-08-24 19:40,121.4271,31.16496
248180,2706,1341,2016-08-07 14:19,121.5368,31.29723,2016-08-07 14:23,121.53494,31.29216
873448,2710,11094,2016-08-18 21:25,121.43207,31.15107,2016-08-18 21:42,121.42986,31.13262
498009,2710,8739,2016-08-18 16:46,121.42447,31.13266,2016-08-18 17:03,121.43032,31.15087
265960,2714,3658,2016-08-01 09:10,121.45352,31.20712,2016-08-01 09:26,121.44529,31.19342
727506,2714,2691,2016-08-11 15:53,121.44521,31.20302,2016-08-11 16:04,121.44524,31.19263
346162,2714,8303,2016-08-03 15:48,121.44589,31.20352,2016-08-03 15:58,121.44518,31.19198
371084,2718,9652,2016-08-07 17:47,121.45537,31.22923,2016-08-07 18:30,121.45693,31.20916
1254720,2718,12282,2016-08-13 17:53,121.46672,31.18552,2016-08-13 18:56,121.4126,31.22619
1194221,2726,11948,2016-08-14 17:40,121.44547,31.20303,2016-08-14 18:04,121.44184,31.19472
686334,2726,11504,2016-08-14 12:18,121.45485,31.20762,2016-08-14 12:31,121.45694,31.20941
209439,2729,8423,2016-08-03 10:53,121.45174,31.20016,2016-08-03 11:05,121.46565,31.19141
1579899,2730,9658,2016-08-26 13:30,121.4699,31.21811,2016-08-26 13:39,121.47425,31.21464
1385776,2732,13114,2016-08-19 19:34,121.41048,31.28392,2016-08-19 19:38,121.40927,31.28817
1604673,2735,13883,2016-08-27 21:40,121.45649,31.18554,2016-08-27 21:48,121.45769,31.19172
570749,2739,6396,2016-08-15 10:32,121.44233,31.2077,2016-08-15 10:42,121.42906,31.20727
1667036,2742,17503,2016-08-31 19:15,121.46252,31.19404,2016-08-31 19:21,121.4664,31.19938
1416558,2742,7137,2016-08-28 17:34,121.46607,31.19993,2016-08-28 17:36,121.46531,31.20005
995270,2742,9735,2016-08-30 12:13,121.43942,31.27683,2016-08-30 12:17,121.44373,31.27922
1731975,2743,5811,2016-08-24 17:21,121.39213,31.14184,2016-08-24 17:34,121.38364,31.14598
609895,2744,3868,2016-08-14 11:31,121.47113,31.20904,2016-08-14 11:46,121.45178,31.2004
1425672,2751,12353,2016-08-24 18:47,121.43553,31.2226,2016-08-24 18:51,121.43328,31.21717
1475263,2759,11080,2016-08-24 19:24,121.43334,31.22094,2016-08-24 19:27,121.4285,31.21652
1469825,2764,149,2016-08-06 07:50,121.41806,31.1579,2016-08-06 07:58,121.41709,31.17084
357764,2781,2109,2016-08-07 17:37,121.48397,31.21559,2016-08-07 18:22,121.49743,31.21653
1615029,2795,1827,2016-08-30 18:56,121.41291,31.26276,2016-08-30 19:22,121.39256,31.25081
1673720,2799,16273,2016-08-28 20:17,121.45935,31.28909,2016-08-28 20:26,121.45278,31.28376
1542379,2799,368,2016-08-22 22:38,121.45195,31.28059,2016-08-22 22:48,121.45822,31.28719
1379094,2803,2813,2016-08-15 22:11,121.38319,31.27598,2016-08-15 22:19,121.38466,31.27907
1360387,2804,3870,2016-08-12 20:04,121.50987,31.33435,2016-08-12 20:44,121.47752,31.33835
594435,2810,13617,2016-08-18 17:55,121.42572,31.19739,2016-08-18 18:09,121.41483,31.20673
1171488,2810,10739,2016-08-19 17:48,121.42482,31.19648,2016-08-19 17:59,121.4141,31.20766
1100770,2827,8182,2016-08-29 21:35,121.31255,31.30791,2016-08-29 21:50,121.30215,31.29755
504026,2835,951,2016-08-29 13:26,121.43813,31.26062,2016-08-29 13:30,121.43522,31.26444
530231,2846,8421,2016-08-20 16:23,121.45264,31.23967,2016-08-20 16:46,121.43623,31.22592
540919,2848,8246,2016-08-08 10:58,121.47305,31.21343,2016-08-08 11:18,121.47784,31.22069
575610,2848,7902,2016-08-25 14:09,121.44653,31.22216,2016-08-25 14:27,121.45756,31.23009
266349,2848,5236,2016-08-01 09:22,121.45777,31.23048,2016-08-01 09:54,121.46013,31.23357
843513,2850,5349,2016-08-15 15:23,121.3965,31.30317,2016-08-15 15:28,121.40142,31.30679
109933,2850,539,2016-08-25 15:20,121.39622,31.30298,2016-08-25 15:26,121.40021,31.30703
891239,2851,16729,2016-08-29 19:08,121.42787,31.17575,2016-08-29 19:53,121.43321,31.17399
679299,2853,17610,2016-08-27 12:41,121.46391,31.19346,2016-08-27 12:56,121.44641,31.19967
459345,2855,8123,2016-08-19 08:19,121.53255,31.2603,2016-08-19 08:26,121.51792,31.2636
212394,2855,10045,2016-08-08 08:11,121.53397,31.26202,2016-08-08 08:21,121.51979,31.26488
1680353,2862,11947,2016-08-26 14:58,121.38768,31.21492,2016-08-26 15:06,121.39216,31.22267
1448619,2862,5249,2016-08-30 17:29,121.47249,31.27395,2016-08-30 17:48,121.49426,31.24786
129602,2863,1308,2016-08-22 11:07,121.58064,31.25735,2016-08-22 11:09,121.57706,31.2573
137347,2864,8007,2016-08-25 07:41,121.40517,31.14863,2016-08-25 07:47,121.41237,31.14194
875914,2866,8695,2016-08-08 16:46,121.48282,31.27608,2016-08-08 16:57,121.48677,31.27365
74250,2867,4153,2016-08-01 07:14,121.40278,31.22199,2016-08-01 07:22,121.40926,31.23073
672119,2873,8729,2016-08-18 18:35,121.56049,31.2407,2016-08-18 18:48,121.55416,31.2308
622775,2877,7079,2016-08-08 12:12,121.45211,31.27537,2016-08-08 12:29,121.44268,31.26389
775398,2877,5987,2016-08-01 18:08,121.45985,31.25897,2016-08-01 18:21,121.44107,31.26342
186273,2877,4335,2016-08-11 07:41,121.44221,31.2638,2016-08-11 07:44,121.44628,31.2618
810618,2877,10318,2016-08-11 17:13,121.45107,31.26975,2016-08-11 17:20,121.44356,31.26496
334489,2880,1257,2016-08-01 10:52,121.52411,31.308,2016-08-01 10:56,121.53061,31.30547
1665470,2891,8061,2016-08-27 23:10,121.38342,31.19241,2016-08-28 00:01,121.40844,31.20929
490551,2902,17452,2016-08-29 13:20,121.46462,31.20298,2016-08-29 13:30,121.46754,31.1992
524584,2903,7902,2016-08-02 19:12,121.44876,31.21385,2016-08-02 19:49,121.46173,31.20817
1215772,2903,643,2016-08-22 12:42,121.45938,31.21482,2016-08-22 12:52,121.44773,31.2125
569606,2903,14006,2016-08-19 08:54,121.46319,31.20831,2016-08-19 09:08,121.4462,31.21275
1168323,2903,701,2016-08-26 08:59,121.46404,31.20871,2016-08-26 09:17,121.44606,31.21329
1263819,2903,969,2016-08-11 21:57,121.4708,31.20751,2016-08-11 22:06,121.46181,31.20741
385993,2907,3466,2016-08-10 15:42,121.47484,31.20174,2016-08-10 15:50,121.46212,31.19726
1741050,2910,1597,2016-08-26 17:26,121.48026,31.26862,2016-08-26 17:32,121.48076,31.26408
1306008,2913,476,2016-08-24 09:48,121.51292,31.26138,2016-08-24 09:59,121.49642,31.26393
138701,2913,574,2016-08-07 09:54,121.50149,31.25967,2016-08-07 10:01,121.51105,31.26051
1643885,2915,6579,2016-08-06 21:00,121.53114,31.31212,2016-08-06 21:12,121.54097,31.32164
1765538,2915,12978,2016-08-24 19:27,121.53176,31.32104,2016-08-24 19:33,121.54003,31.32174
536250,2920,4042,2016-08-10 18:21,121.46717,31.22995,2016-08-10 18:45,121.4565,31.20767
