x,y
113.309351,23.247942
113.502302,27.659986
116.330722,23.291892
119.171324,29.020162
120.420016,36.243902
116.411665,39.915083
120.299354,31.577078
113.549971,22.112824
113.816123,22.733672
119.534768,26.210344
118.367296,31.326283
121.411332,31.272804
116.417732,39.924701
103.146783,24.918984
118.605266,24.903891
113.122942,23.010402
114.260496,30.529681
112.940053,27.827288
113.682598,34.610733
116.432162,40.047889
121.610582,29.860697
113.820306,36.079479
113.948566,22.486586
114.716348,23.767648
108.330122,22.850333
120.024566,29.192631
113.120790,23.106063
113.077462,22.872615
121.456824,31.242572
113.666834,34.774564
112.608210,37.789552
120.555815,31.301181
114.644383,33.616709
118.722546,32.009052
119.305490,26.086964
112.266760,30.326587
118.814088,32.032084
120.140771,30.268520
113.513330,22.226292
121.592258,39.001520
120.097481,29.322645
120.603475,31.312674
117.230894,31.852700
119.157510,33.527771
113.862065,22.581418
120.957000,31.373193
121.385290,31.166140
121.391901,31.235911
126.587432,45.741853
120.711665,31.330083
117.444514,38.924304
120.106094,30.299601
120.005450,31.821639
120.170952,30.240342
120.052797,29.313322
115.519243,40.405382
116.637425,40.315374
113.528949,22.495111
113.317941,23.119168
114.221203,30.770493
120.720303,28.844814
112.224172,30.339613
114.907922,40.756892
113.405422,28.216908
113.914834,22.531746
117.163866,34.263711
121.504697,31.234081
111.070542,25.929171
120.063444,29.358662
116.682137,23.467015
120.126562,30.275595
116.356376,23.560547
113.262774,23.101210
121.515096,38.973833
113.209611,23.375630
121.447215,37.469174
118.746373,32.038541
104.022592,30.704713
111.788370,37.144695
117.988294,24.528895
117.127809,39.223924
111.665168,40.811529
113.206105,23.158374
117.254552,39.129906
119.183352,34.599960
117.055941,36.666391
113.682314,34.787091
116.132623,24.299374
118.093801,24.573912
115.667585,37.040089
117.224343,39.121214
113.124443,23.110004
113.993436,22.972274
113.722898,23.022097
113.343223,23.135735
113.317725,23.123604
121.634302,31.182485
117.294114,39.052703
119.306143,26.100969
121.476793,31.235312
118.816615,32.128754
120.277913,30.144703
121.467562,31.204614
121.622112,38.908510
113.281526,22.749191
121.089563,32.063771
123.342395,41.751269
114.197740,34.102982
121.637864,38.916574
102.542855,24.344300
112.199824,30.981949
121.367105,31.258723
120.215390,30.251788
113.109577,23.152543
115.816546,29.424837
111.857092,26.582624
116.357921,39.907872
113.944344,30.930294
121.403034,31.210891
113.333133,23.117302
119.574451,31.989401
121.498494,31.377560
113.031278,25.797472
113.905832,22.558572
114.265313,22.687233
118.860091,26.220802
120.658341,28.000563
114.062921,22.534393
113.100236,22.986488
114.263743,30.593596
121.446392,31.222742
115.063264,35.770715
113.538112,22.799727
120.748493,30.761457
104.021210,30.646308
112.601871,26.908551
116.418092,39.842242
121.422823,31.217274
121.245624,31.384531
116.369261,39.832922
118.061771,24.561894
115.907559,28.669628
114.474382,38.034730
116.004503,29.703917
119.299284,26.085023
114.111713,22.543320
112.236536,22.713963
121.592256,29.967368
121.612111,29.887832
121.616563,29.856480
121.587882,31.338582
112.901218,28.124407
116.313053,39.896141
114.456464,22.788512
111.030596,27.113628
114.238495,22.719572
113.468713,23.096032
126.623282,45.771561
116.503057,39.865837
112.588314,37.894231
113.662832,22.927531
121.490870,31.280353
116.316804,39.630411
104.067344,30.590272
102.777568,24.944964
121.124345,31.436180
114.129814,22.591777
123.173361,41.262684
117.203025,39.094274
116.127252,40.069012
118.617253,24.880200
121.537491,31.263761
113.530375,23.162081
121.438133,31.190632
119.346675,26.072954
113.201007,23.140718
113.713350,34.721170
123.465174,41.685992
121.587133,38.913634
114.882653,40.816852
117.120093,39.093201
113.333169,22.994888
109.507795,18.250609
119.458815,35.425222
112.960540,22.762803
116.077180,43.946384
112.136180,32.039704
122.247141,40.632553
120.147309,30.172092
116.598508,23.682253
114.463519,22.784662
114.449795,38.034140
109.391204,24.288775
106.481111,29.587957
113.970105,22.692529
114.303286,23.176646
113.271437,23.125988
117.184351,39.132804
118.104754,24.466015
116.662415,39.906853
123.434392,41.764994
121.355957,31.164622
119.325123,26.081861
119.304413,26.051432
121.432301,31.250492
118.763334,31.972001
118.787043,32.052861
117.661265,26.283231
113.247742,23.115071
120.353651,36.076794
112.992714,28.138780
113.250320,23.179940
114.538042,30.491933
113.316272,23.089739
112.194380,30.351237
116.975692,36.660823
112.400263,39.319293
103.974873,30.758595
127.984443,45.212705
106.546129,29.721629
113.117871,23.036196
113.617653,23.152881
118.112492,24.471623
113.158143,23.063373
119.326741,26.069210
119.475752,29.216751
113.254502,23.111629
113.031425,28.197101
110.336354,20.024585
117.357995,31.859615
126.617652,45.779312
116.426931,39.844182
113.025189,28.142844
116.829209,38.292415
120.582407,28.038701
113.426171,23.197376
114.118151,22.541274
113.032169,28.175447
121.806260,31.150152
120.110293,30.334025
102.710574,25.034169
114.118702,22.543142
108.290818,22.844169
121.458624,31.215361
121.320772,31.073162
121.418733,31.624884
113.561551,23.131383
114.342341,30.714916
118.129974,24.485460
121.562060,38.907353
104.675327,30.108400
91.140118,29.653491
113.332213,23.121064
114.477291,38.088509
121.543121,31.215631
117.022272,36.655912
108.997171,34.247594
120.748554,30.761687
122.124023,30.018020
113.588731,23.547600
109.982392,39.820325
116.178203,39.914764
113.942758,22.524566
116.246132,39.949181
117.852299,36.806927
109.491704,18.271566
114.109491,22.590384
113.275918,23.090656
114.278156,22.728193
113.241354,23.141504
118.116695,39.568837
118.877421,31.341557
116.435541,39.941421
120.164142,30.257144
115.802194,28.682119
111.994417,21.862953
113.707903,22.992201
112.569090,37.869154
119.304482,26.069002
117.226835,39.148435
121.381120,28.380622
113.228454,23.089515
126.690973,45.773052
118.996175,25.426138
110.381990,18.804596
121.514091,31.301302
120.120311,30.865920
114.300055,30.611911
120.951551,31.402994
114.406992,30.473631
126.702603,45.784782
121.443964,31.223811
121.366681,31.236705
102.739273,25.092062
114.545853,38.024580
109.987613,27.519754
113.329963,22.527732
121.587443,38.970332
113.327375,23.132819
120.320623,36.062740
113.944866,22.537975
116.289263,39.960184
114.270986,30.579983
118.754782,32.087551
123.402241,41.791645
121.646933,38.922673
120.170012,33.354641
120.625760,31.311502
122.993945,41.102375
117.174991,39.126911
120.099172,30.874512
114.068844,22.544283
116.247307,23.554411
118.588460,24.812926
117.184404,39.179344
121.520011,31.174971
113.253186,23.119543
112.632337,24.468093
116.403038,39.114303
112.546639,37.964208
113.382920,22.532548
119.318531,26.109761
117.162743,39.147063
121.484195,29.886573
121.377501,37.542992
121.442785,31.192393
114.458976,23.100959
110.343314,20.049171
114.098225,22.552133
110.857773,21.907612
113.850901,27.643124
121.388484,31.106870
114.119862,22.537180
117.099412,36.657653
115.989375,36.457772
106.543711,29.557954
119.306193,26.091894
113.276942,23.071110
116.714977,39.528361
118.754274,32.142320
116.299921,40.024645
121.251681,31.385854
113.349138,22.998766
117.213855,39.159984
113.366204,23.193703
114.409302,23.081644
118.127429,24.500489
121.517274,31.251640
112.660152,32.953629
114.270000,30.580462
121.450602,29.859518
109.578816,18.278001
113.405242,23.166852
116.586572,39.921526
119.913403,28.449442
118.139238,24.508900
116.313910,39.983811
125.116393,46.606361
121.514715,31.232263
121.364165,31.132753
98.495492,25.016196
118.135212,24.476690
114.064034,22.779628
116.469547,39.882345
121.483134,31.201912
113.368393,22.927965
117.223112,39.106121
113.178788,23.423974
113.704501,34.774351
116.107269,39.936521
119.325292,25.707204
118.783603,32.030801
117.896822,24.511544
119.315350,26.052293
121.491000,38.975441
112.737215,37.715993
110.495905,29.381584
116.348155,39.790264
113.279620,23.082693
113.380534,23.072173
120.167350,33.362373
112.157252,32.051143
114.034771,22.619783
113.764292,23.056865
121.550782,38.959881
115.378048,22.776629
118.000508,24.606784
123.403970,41.787639
121.592099,38.929111
114.506426,36.596693
117.667679,39.040646
120.669251,28.018593
121.369655,31.208670
114.226825,22.692925
116.254733,39.906995
113.154511,23.035376
118.584199,24.918092
121.458691,31.164501
113.990321,22.697512
106.835729,27.545903
121.399595,31.161634
113.055919,28.161458
113.278396,23.115314
119.326621,26.139224
113.234190,23.093751
119.842693,31.358012
124.149291,39.878100
114.273640,30.577988
114.354050,36.110670
123.431034,41.771652
117.302570,31.831619
110.003245,27.533116
116.354412,39.981855
119.318542,26.113254
117.047394,30.516297
105.927856,29.336273
113.546254,22.791134
109.522495,18.225214
106.257616,30.005286
114.032230,22.535231
116.796921,39.959541
114.283814,30.629803
113.613619,34.736522
114.311412,22.770952
121.164095,28.855213
118.505904,31.659249
114.211960,22.650206
116.423802,39.969040
120.380002,36.088065
111.010225,21.506761
116.694021,23.362319
112.971984,28.141684
112.406992,34.655000
113.048951,23.668368
120.301270,30.387623
109.056328,19.292216
122.159583,37.418372
108.956582,34.173414
113.223116,23.379199
121.499177,31.236819
113.357362,23.098171
112.567841,37.723992
104.067936,30.631671
120.177916,33.323104
112.560158,37.883562
122.096028,46.058030
121.532192,31.217091
121.400965,31.201474
114.155214,30.517984
114.008003,22.548970
113.294513,23.070532
113.826541,34.022083
122.286875,29.964601
121.200597,31.049600
110.011645,39.816986
121.208346,31.616556
106.567529,29.526303
114.070451,22.548131
117.207272,39.063182
106.716002,26.572103
116.653705,39.950326
121.442362,29.305714
121.628384,29.876273
121.448614,31.198361
117.990122,27.638545
102.780842,24.958061
113.923564,22.502496
116.339585,39.876851
113.882421,22.580167
121.405533,31.071364
114.261093,30.731191
120.645103,31.162315
119.606494,39.934930
113.310480,23.151221
117.104543,39.126594
121.499107,31.143851
113.084305,23.224868
113.993655,22.589442
119.277636,26.060537
113.447969,22.514894
125.321742,43.909476
116.141721,39.731890
113.291409,23.236577
121.609735,38.910860
117.172050,39.137481
113.042870,28.169931
121.431844,31.136762
114.061144,22.621907
120.091569,29.313335
116.308629,39.441917
118.816338,32.023291
117.006527,25.096401
119.335312,26.026002
112.406519,34.646985
113.322634,23.149255
113.309403,23.025007
117.224994,29.293395
114.110750,22.548597
116.397132,39.916530
102.709573,25.039691
116.493312,39.907045
117.722628,39.041952
119.138012,26.145309
113.268782,23.203006
117.184054,39.084191
112.452282,23.025941
121.190555,31.197945
113.269300,23.159921
116.518099,40.210423
118.820243,31.930891
118.477301,24.714594
123.393203,41.795312
113.577951,27.715173
121.503722,31.179251
111.980404,21.852943
114.992605,22.832863
113.360762,22.960535
120.424782,36.161621
116.345973,39.938401
113.348799,23.099792
111.907097,29.634672
113.269702,22.834524
118.227557,33.937174
121.752223,39.039734
121.482884,31.219465
112.557244,37.817822
102.707146,24.998279
120.154452,30.161373
119.124640,33.554248
112.792603,22.229403
118.755995,32.001535
113.077356,22.609607
113.222553,23.149485
118.771601,36.874017
113.152923,27.838110
113.827608,22.669920
108.315652,22.826213
121.457560,31.185671
121.653041,38.886651
110.325571,20.038534
120.277720,31.493223
110.337684,20.039012
114.089605,22.813874
120.143757,32.509052
116.394802,39.895871
108.841371,34.209461
117.375152,39.157024
126.624781,45.742411
126.579950,43.865762
110.361872,21.272811
113.756252,23.000289
120.624571,31.293511
104.275018,29.005306
113.100669,25.786954
112.604210,37.801695
116.232662,40.069535
114.261031,30.623412
104.787102,29.315921
113.614553,23.117162
115.475378,35.225391
121.441000,31.194051
123.456782,41.719634
119.329313,26.031389
113.205921,22.640048
113.015793,33.253534
113.458974,22.547824
120.652553,30.674260
123.463266,41.955827
121.398542,31.232142
103.857400,36.035003
116.701318,23.366014
120.303117,30.422951
121.880855,29.468490
114.489459,22.891771
106.424256,29.815079
113.188601,23.422058
120.451310,36.176748
119.291761,26.062511
116.269166,40.129350
116.635804,23.647865
121.614960,29.869141
117.385675,23.822483
103.944689,30.933262
113.346583,22.967793
114.238833,22.730356
113.285365,23.014672
121.491114,31.225471
113.929291,22.519511
116.411324,40.043221
123.411701,41.788502
121.358641,31.219324
111.512562,36.102454
120.423125,36.306212
119.163431,34.608897
116.505373,31.749443
118.080181,24.604652
100.226413,25.586404
116.330994,39.776241
114.486576,38.010293
117.088063,39.193135
121.134081,30.028312
109.505373,18.246607
117.042632,30.517264
114.375125,22.745152
119.297543,26.080352
113.261751,23.375902
121.349824,31.281840
119.045556,33.600801
113.665081,34.747272
106.727929,31.856273
119.299742,26.108837
114.948132,25.819234
119.200034,26.068924
114.631993,23.522624
121.158807,38.816615
119.959591,31.760185
119.138493,26.145645
121.831485,29.896132
119.390340,35.995642
114.276798,30.708871
102.767321,24.947144
121.455062,31.252241
110.942142,21.661480
116.449354,39.923406
113.589683,22.281826
116.548256,39.951520
116.450727,39.909252
117.001361,36.593253
115.833542,22.813713
116.424820,39.956481
121.420874,31.279462
113.235340,23.096232
116.772186,23.462054
116.600765,23.253712
121.455845,28.661065
119.447922,32.204445
121.561982,29.870583
121.222333,31.060452
112.203173,31.029182
120.926846,30.824031
117.280863,31.861633
121.446225,31.323921
113.332581,33.740382
113.466402,23.167314
120.043201,30.275072
113.726231,34.746954
118.091572,24.507996
102.824902,24.877762
113.541473,23.096140
115.089273,30.205812
107.144244,34.371394
120.450895,30.440491
113.770735,34.769242
113.377998,22.505053
104.105031,30.645463
121.343754,30.748533
116.108545,39.942880
119.494563,32.185312
115.635866,22.952752
117.937838,40.972087
113.770290,34.223459
113.383957,23.098793
119.463103,31.426639
117.134089,39.082535
121.512194,31.196554
120.929289,31.381025
113.228318,23.406037
106.464303,29.556882
113.991090,22.521562
118.096212,24.510542
117.145522,36.657991
108.318014,22.822584
116.709350,23.357720
113.226914,23.976745
120.692759,30.491213
113.221548,23.342478
117.303202,39.696865
121.422755,31.124971
121.255253,31.330014
123.464274,41.749804
119.164228,39.725065
116.349108,40.032804
114.510616,38.042527
116.579866,39.817129
113.692052,34.792530
110.329411,20.029713
114.123220,22.595839
114.043952,22.517433
118.656581,24.915734
120.888795,30.142937
113.255273,23.161334
116.632197,40.315289
118.162442,24.485771
113.010621,23.126966
116.339425,39.886474
106.721414,26.604609
116.415423,40.057099
113.503604,23.159062
117.526271,36.681242
116.393783,39.945453
118.144037,24.497071
121.421322,31.255602
116.483296,39.928468
114.478762,38.043150
121.432122,31.180632
117.334833,23.937893
116.521954,39.941260
114.418033,23.116316
115.990007,29.723844
113.674671,22.817090
117.021644,36.661862
113.321309,22.508954
109.598125,23.113311
108.392784,22.811810
116.467042,40.009586
121.474164,31.234761
114.469691,22.794925
130.354938,46.816974
104.128001,30.636093
114.285416,30.567970
117.375757,38.977567
120.604074,27.962881
104.089844,30.531696
120.216251,30.211143
117.147085,36.192226
113.732694,34.748450
120.767474,31.666213
113.111371,23.027782
116.739224,23.381042
126.644663,45.760601
116.413154,39.899514
119.547528,26.243065
117.142405,39.208774
120.268173,30.204441
113.257978,23.139486
116.335764,39.955302
111.697181,40.827775
118.119639,24.482551
115.025883,35.791270
113.392602,22.515952
114.294913,30.589391
113.430831,22.937261
111.304403,23.478210
118.650257,24.730465
114.314814,30.656184
116.447192,39.963914
121.718891,29.952774
117.730052,39.030699
126.650065,45.719422
120.428611,36.068392
113.680027,34.843251
113.254655,23.089301
116.659732,39.908918
117.075593,39.121851
116.478471,39.923403
118.400424,24.964573
116.768210,39.566206
119.816814,31.365765
113.799627,22.809883
114.321907,25.116431
120.810278,27.920243
114.051104,22.598289
113.314327,22.978041
112.455984,34.614355
119.415881,32.389362
116.461611,39.875311
113.357452,23.292081
119.654214,29.083605
121.388741,31.026004
116.385582,39.979426
118.843390,32.330112
114.456461,22.788511
120.207433,30.209660
120.599871,30.004194
113.482494,23.173566
118.344521,35.060614
113.248534,23.146762
113.242684,23.149781
119.460719,25.993411
104.205020,30.572273
119.216824,34.617084
120.099552,35.904052
116.411324,39.915920
114.388821,30.631461
106.962802,30.839494
121.589072,38.910774
121.431414,31.152050
118.133174,24.495902
102.730064,25.047622
119.512399,25.947155
113.272932,23.228732
120.175073,30.290865
114.555796,38.042825
114.447835,22.742626
116.442106,39.923012
113.133393,23.138921
117.014572,36.648222
89.189551,42.951293
102.712454,25.037460
113.180280,23.451944
121.220901,31.038545
119.383382,25.719441
114.018837,22.945981
114.168064,30.616381
116.291482,39.817054
119.914478,32.477638
108.947024,34.221231
113.360668,22.905888
118.160144,24.512136
113.630380,23.152326
113.261876,23.113795
104.104542,30.670291
118.616092,24.915828
113.034008,23.495334
117.179720,39.103910
126.666444,45.774921
121.437345,31.197071
113.801250,22.700459
123.394854,41.805320
114.238832,22.557403
116.370287,40.002338
112.986369,22.939914
114.376683,30.880175
108.370021,22.818023
106.609616,26.633222
116.455561,39.884803
113.240383,22.952480
118.156416,39.828253
106.086171,30.790763
111.962290,21.851785
118.613256,24.715989
121.364722,31.252601
115.098759,22.799390
116.578403,39.802633
119.705815,30.222040
118.075543,24.481713
118.053584,36.822572
117.045839,39.357991
126.629881,45.768683
119.614549,25.970459
119.888940,29.458269
120.574505,31.844220
115.098760,22.799388
114.353853,30.524534
118.245862,24.608228
113.140217,23.037390
112.741582,38.411894
117.722338,39.019706
113.679755,23.276081
113.057854,28.201718
115.883499,28.589003
113.543735,23.110066
118.914570,42.252751
113.684712,22.804895
102.999269,25.244654
121.410380,31.011484
121.285611,31.214130
117.487594,38.720742
120.489856,30.083483
112.709497,26.896364
108.306974,22.794671
121.260452,31.116190
120.047432,30.247550
116.359570,39.935583
111.691571,29.029112
112.519765,37.840856
103.830173,36.054182
118.175461,39.668390
120.712723,27.978615
118.099544,24.573984
103.685971,30.623036
119.653514,29.099780
116.296884,40.034335
117.004430,36.662364
112.048310,22.932192
120.962005,31.923492
117.687715,24.523059
121.598113,38.914612
104.684372,28.792463
109.521732,18.252252
118.082412,24.454232
112.612510,26.896871
113.335304,23.141791
113.216573,23.390253
117.008414,39.138994
119.393215,26.017331
113.670929,34.700316
120.413523,36.111964
113.968372,22.541404
104.152691,30.626463
114.038341,33.570852
121.385984,31.169071
121.534111,29.861261
116.305852,39.984419
117.190163,39.140153
116.824641,39.954204
116.454740,39.934614
116.309961,39.851503
113.532302,23.064712
120.136896,32.503549
114.386568,27.795714
118.320603,27.019573
113.751792,23.020675
112.890034,23.156401
119.370833,32.383611
119.268196,26.111945
113.026772,25.804000
112.444633,23.633552
113.998242,22.590813
120.010248,31.765290
116.644980,39.907023
104.079351,30.658022
103.956052,30.680209
113.648878,28.162898
119.218881,35.772293
118.145962,24.715628
121.516684,31.210432
121.369022,31.139963
119.311436,26.083821
121.479343,31.339655
121.459861,31.229494
114.930707,24.450610
118.779462,34.127363
113.233361,23.394714
123.432775,41.793893
114.130808,22.694183
119.173243,33.550073
112.938023,27.982103
118.103452,24.485662
116.086710,38.442783
123.436785,41.716291
102.710407,25.074060
104.074131,30.655006
117.302809,31.857220
113.315454,23.083490
121.376923,31.108882
103.904537,30.791929
114.117224,22.606451
115.266956,33.056993
113.682706,22.954084
120.164784,30.244025
116.443552,39.921900
120.111866,30.301836
121.594343,31.113791
119.444524,25.608204
114.610142,38.014253
121.401132,31.131673
121.350611,31.408025
115.513082,38.893973
114.517515,38.042722
119.655273,29.077984
116.198501,39.931353
114.020749,22.540149
113.936616,22.540490
122.263744,40.678830
120.063643,30.283672
110.398684,21.229232
117.187468,34.282881
114.490998,36.564922
109.442234,24.327895
121.419948,31.015312
112.978496,28.192538
113.551945,22.219871
117.634923,26.262564
113.360271,22.924258
113.344394,23.139564
104.679813,31.033595
112.990273,28.070492
118.696836,32.157614
110.102632,19.367152
118.337355,29.719444
110.786007,21.406094
115.480551,38.913483
113.009190,28.182614
121.654795,38.919794
104.002904,30.720873
114.282093,22.740360
116.122339,24.299995
117.272965,34.269113
104.419145,31.157194
121.655655,31.213793
116.563471,40.052720
114.539257,22.849834
117.036475,36.655231
113.048440,28.157803
106.724351,26.561382
120.580312,29.985511
121.376899,28.590502
119.325559,25.706183
121.532864,38.865543
122.210761,29.988781
120.745230,31.275904
118.156415,24.527302
113.380501,23.128220
109.624330,18.243412
122.095143,41.116192
104.751652,31.460954
119.971319,31.784861
114.135212,22.548824
113.904500,22.529027
120.426348,36.160393
121.476470,31.211540
122.980213,39.663667
118.506069,31.706511
121.512095,31.304665
117.268004,34.791915
108.312951,22.789510
121.487831,31.211863
116.376152,39.910080
108.281284,22.773514
103.765897,36.066563
117.044844,30.505602
113.247189,23.122070
112.996550,28.155473
114.036154,22.552939
119.285928,26.056164
113.315853,23.024217
113.014713,28.109661
114.068042,22.651980
116.639964,39.873764
121.400232,31.108085
117.334591,38.940667
120.644207,31.420884
123.349624,41.816434
120.149594,30.181352
119.950481,31.704932
108.978012,34.345830
116.096435,39.943672
114.203562,22.643297
113.296664,23.088921
121.587623,38.917228
119.448818,32.204632
113.343641,23.171386
113.342958,22.830914
120.676698,30.622065
117.196234,34.220649
116.705402,23.365253
117.093181,40.147789
116.188572,39.990838
108.983143,34.269114
118.843201,31.954211
110.342533,20.030113
118.642290,32.075405
110.362821,19.989010
108.948362,34.258235
113.354924,22.488215
121.179584,31.279894
121.600870,31.206843
121.182213,31.895603
123.948266,47.368059
104.073849,30.670219
114.099701,22.539442
108.881654,34.194172
114.521103,38.043163
117.664264,39.017114
121.453741,31.247434
114.120759,22.557065
114.343943,30.548384
109.601947,23.090937
119.479874,31.426041
119.955656,31.781086
114.073139,22.633979
121.234164,31.007993
114.702321,23.739443
117.944400,40.980267
113.921854,22.495562
118.382264,31.346764
121.226337,28.880452
117.276893,39.138621
113.085354,22.576993
121.072291,31.307231
121.405182,31.173021
114.277546,22.728640
114.035830,22.663981
116.320421,39.667725
120.276282,30.318565
116.613153,23.263977
121.222162,31.288262
116.298454,39.959332
112.896659,23.170382
104.053777,30.720540
120.112485,30.316601
112.370324,32.655081
113.276994,23.139830
120.204104,30.259231
123.399764,41.794303
109.498757,18.320203
118.050224,36.806262
117.221292,31.819486
113.084995,22.959450
117.196977,39.147095
111.954472,21.903301
113.213854,22.931820
109.122784,21.442223
113.665853,34.742852
102.732332,25.028738
121.370004,31.345853
121.498054,31.075754
119.325281,26.139174
121.481874,31.404293
116.169151,23.295722
114.314261,30.615281
116.476020,39.893723
113.456375,23.101054
117.962782,36.643904
123.410115,41.730569
114.206234,22.646741
113.204021,23.386724
113.334230,23.295990
118.634075,24.732252
116.841065,39.888154
116.574792,38.072672
115.495855,38.858639
118.277621,25.321020
103.892412,36.053400
121.575051,31.352804
112.488214,23.058416
113.610041,24.833764
121.894512,30.894362
114.332654,30.533113
113.434536,23.096811
126.643141,45.761823
121.184052,31.879799
121.510139,31.026403
113.050533,22.507295
108.321381,22.816330
117.746623,39.119284
123.390400,41.744928
116.273432,40.067110
126.550694,45.738601
118.392672,24.965792
116.349666,40.043503
114.420900,23.083303
113.255422,23.157271
113.863168,22.585994
113.199838,23.367954
103.775003,36.067991
113.778317,23.032592
121.549982,29.807002
121.395872,31.142232
117.154741,34.262543
119.702013,29.808063
113.325702,23.148292
115.783852,33.856023
114.375676,30.625160
108.963152,34.268921
117.017552,32.641270
116.704887,23.374522
120.392762,36.060284
110.270251,25.261963
110.002894,39.813556
104.065686,30.653443
113.978405,23.127886
106.632707,29.716693
115.481283,38.861164
113.400859,22.794627
116.719071,39.550488
109.753314,38.289085
116.394155,39.899652
113.703562,34.598113
119.248172,26.049525
113.660557,23.052068
116.418964,23.249653
117.185128,39.047188
114.066976,22.536073
116.532543,39.917533
121.411772,31.231552
124.888803,46.610924
120.268357,30.224834
121.763723,31.053051
112.944244,28.148838
117.244634,34.253117
116.213208,39.763199
110.943186,21.653614
114.292604,30.577854
114.396974,30.505597
112.510784,37.864892
112.999795,28.195020
113.413632,23.105147
113.301943,22.200191
117.158622,39.115453
114.433456,23.129795
119.979411,30.274224
103.945171,30.983718
113.873093,22.572558
112.977719,28.238369
117.298810,31.863651
118.737553,32.033373
113.410011,23.124702
113.344605,23.103061
113.299586,23.045106
105.434861,28.894353
114.563077,38.044110
104.241820,30.576933
118.245010,24.575094
118.736640,24.892358
113.940190,22.678792
116.548314,40.063824
121.702051,39.092895
121.279900,31.330626
119.263555,26.112452
117.047327,39.046926
120.623417,27.966825
121.179697,31.283750
102.732357,25.014011
116.764691,23.475203
118.369342,31.329252
113.431452,23.164546
114.236431,22.553001
113.383235,23.097106
116.545843,37.871833
123.454180,41.801114
117.996492,37.406142
113.320965,23.134836
106.702574,26.557384
121.697851,31.184023
119.098395,36.697271
114.239299,22.553150
119.337011,26.056682
121.277925,31.167133
110.917601,21.662935
114.457894,22.795823
113.363105,23.118831
121.498681,31.119634
116.188909,40.041597
114.059171,22.603939
106.515620,29.533306
106.712182,26.577583
114.169834,22.562123
111.954330,21.871493
108.398631,22.807593
118.784495,32.040331
120.124316,30.345879
115.362750,22.773810
120.940046,30.525564
112.691580,22.365377
114.089428,22.540323
115.793697,28.623282
113.885805,23.130091
116.656452,39.888921
109.865751,39.499676
112.585402,26.905223
113.906206,22.885792
113.525955,22.270462
114.416650,30.461375
114.351392,30.583833
119.644215,27.095796
121.490350,31.228065
104.056111,30.583012
113.004843,23.120832
118.776480,32.069014
113.673868,22.810899
113.972241,22.556471
113.110553,23.018823
121.565143,31.204944
123.430009,41.804720
113.085803,28.245723
112.434098,34.668437
119.106152,36.708193
116.581824,39.923242
113.945632,22.581145
117.131524,36.720064
121.391573,37.531161
108.320128,22.818054
123.918213,41.879373
120.181005,30.265343
116.286090,39.838981
113.348978,23.007413
118.721274,32.019852
115.798586,32.902226
118.924457,25.125146
108.411672,22.835801
113.308361,23.100085
112.979572,28.152304
113.233711,22.841784
118.109492,24.522073
118.788127,32.022130
121.501727,31.274357
117.073991,39.987703
117.266223,39.053964
121.484613,30.916634
117.657233,39.031184
117.757477,38.988854
114.466313,38.078576
121.455841,31.227973
103.887438,30.810644
118.178953,26.633302
113.299271,23.129293
118.623829,24.740736
121.486891,31.320621
120.256240,30.233002
118.074828,24.600732
126.610611,45.724890
106.995486,33.072504
120.102534,30.168691
121.527270,31.225963
110.435938,19.960129
114.322393,30.364824
117.204631,39.112924
119.176104,31.937922
116.464846,39.936045
121.637440,39.030884
114.374063,30.574293
114.951767,22.757002
113.402134,23.117883
120.208386,29.284343
100.225077,26.874988
113.804827,22.813233
117.200315,39.125206
113.115504,23.015481
105.452045,28.890274
122.123813,37.500184
119.113494,36.711308
119.951456,31.779924
124.364938,40.110607
110.792557,32.617981
119.289193,26.065382
102.261223,27.888101
114.400363,30.638286
113.335101,23.132855
113.917679,22.482785
114.032641,22.668988
113.326992,23.132128
113.338274,23.133970
109.011228,34.261535
102.719908,25.021539
107.398333,29.700391
114.027662,22.530534
113.112334,23.025911
113.270601,23.106083
113.107003,23.011733
121.829521,29.894764
102.933260,25.101645
118.110703,24.586459
113.322262,23.276580
124.403890,40.142533
120.710522,30.763408
120.055942,29.268482
116.225456,39.906316
110.298961,25.277771
108.759805,34.149438
114.092522,22.543152
114.461243,23.042272
114.317722,30.415975
118.894894,32.050697
120.684634,27.984650
114.090023,22.552914
113.915703,22.578904
104.074193,30.686941
114.475854,38.034432
104.074894,30.633398
120.079660,29.287340
114.269792,34.801054
120.190676,30.857180
113.772992,23.064544
116.418111,39.898582
121.228475,31.126263
117.186662,39.130597
106.460525,29.557351
114.488579,38.044439
105.419682,28.910180
119.931941,30.088063
103.764598,29.579527
121.662113,31.808571
106.560503,29.595304
119.275447,26.074496
121.647851,31.024731
110.298812,20.024411
120.574288,31.872293
121.505693,31.315994
104.070981,30.542595
118.455624,24.664421
114.279282,30.667463
120.073601,29.309453
112.948488,28.130982
116.370319,23.560088
113.877803,22.562543
118.106117,27.329402
110.279514,25.253944
113.558540,22.223653
119.793815,33.471444
121.386861,31.321011
117.467943,31.887375
120.632913,31.267131
121.316616,31.203212
117.271401,31.844484
113.187303,23.032414
113.286081,23.067575
113.891551,22.479645
116.439283,39.934037
120.020634,26.886576
118.761994,31.980012
113.121064,23.106613
113.750866,22.989052
119.301301,26.130853
117.152631,39.156813
119.328708,27.104063
109.410654,24.319667
113.754053,34.721023
